name,label,n_nodes,n_edges,n_components,cyclomatic_number,cyclomatic_normalized,n_junctions,n_endpoints,junction_ratio,graph_density,avg_degree,degree_entropy,p_deg2,p_deg3,p_deg4,assortativity,avg_clustering,mean_edge_length,std_edge_length,max_edge_length,mean_euclidean_ratio,largest_component_ratio,n_h1_features,max_h1_persistence,mean_h1_persistence,total_h1_persistence,h1_persistence_entropy,n_h1_significant
crack_TLCrack_89,crack,33,47,4,18,0.3829787234042553,23,10,0.696969696969697,0.08901515151515152,2.8484848484848486,1.3626716142448716,0.0,0.3939393939393939,0.18181818181818182,0.35671514114628056,0.29292929292929293,28.76595744680851,78.06113609706273,403,0.903055755411375,0.45454545454545453,3.0,0.5857864618301392,0.528595487276713,1.5857864618301392,1.0864068139434928,3.0
crack_TLCrack_9,crack,10,11,2,3,0.2727272727272727,6,4,0.6,0.24444444444444444,2.2,0.6730116670092565,0.0,0.6,0.0,0.3888888888888872,0.2,42.72727272727273,91.21213127957257,318,0.8979405863314878,0.8,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_90,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,435.0,0.0,435,1.0115595237065151,1.0,,,,,,
crack_TLCrack_92,crack,17,25,1,9,0.36,15,2,0.8823529411764706,0.18382352941176472,2.9411764705882355,0.8037421073162029,0.0,0.7058823529411765,0.17647058823529413,0.038461538461535154,0.35294117647058826,26.76,100.44472310679143,501,0.8681066829045504,1.0,2.0,0.5857864618301392,0.5857864618301392,1.1715729236602783,0.6931471803599453,2.0
crack_TLCrack_93,crack,20,19,5,4,0.21052631578947367,8,12,0.4,0.1,1.9,0.8979457248567797,0.0,0.3,0.1,0.553418803418804,0.15833333333333333,32.78947368421053,81.20123083547857,342,0.9603539340245656,0.6,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_94,crack,13,14,2,3,0.21428571428571427,7,6,0.5384615384615384,0.1794871794871795,2.1538461538461537,0.9110175397125628,0.0,0.46153846153846156,0.07692307692307693,0.0666666666666679,0.20512820512820512,72.5,153.94792718875524,565,0.9630022809109315,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_95,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,375.0,0.0,375,1.0190179768132102,1.0,,,,,,
crack_TLCrack_96,crack,8,7,2,1,0.14285714285714285,3,5,0.375,0.25,1.75,0.6615632381579821,0.0,0.375,0.0,0.06666666666666772,0.125,82.42857142857143,165.32898556934217,486,0.950162042199439,0.75,,,,,,
crack_TLCrack_97,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,579.0,0.0,579,0.9524404844771236,1.0,,,,,,
crack_TLCrack_98,crack,15,12,5,2,0.16666666666666666,4,11,0.26666666666666666,0.11428571428571428,1.6,0.7298712099831165,0.0,0.2,0.06666666666666667,0.420289855072464,0.1111111111111111,90.41666666666667,127.65543357892065,391,0.9606285823196082,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_99,crack,9,10,2,3,0.3,5,4,0.5555555555555556,0.2777777777777778,2.2222222222222223,0.9649629230074277,0.0,0.4444444444444444,0.1111111111111111,0.3749999999999999,0.2777777777777778,89.4,188.24250317077704,616,0.9816895228118041,0.7777777777777778,,,,,,
leaf_ACJ01-I2014-B1S-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,273.0,0.0,273,0.8539259311731132,1.0,,,,,,
leaf_ACJ01-T116-B11H-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,471.0,0.0,471,1.0100577243396511,1.0,,,,,,
leaf_ACJ01-T164-B11H-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,96.83333333333333,106.92429824672948,287,0.8671611097422983,1.0,,,,,,
leaf_ACJ01-T164-B1SB-TRACED.png,leaf,33,43,1,11,0.2558139534883721,24,9,0.7272727272727273,0.08143939393939394,2.606060606060606,0.9581272171525758,0.0,0.5757575757575758,0.15151515151515152,-0.17955112219451488,0.2828282828282828,28.441860465116278,51.529762150007485,190,0.923644838306057,1.0,1.0,11.759490966796875,11.759490966796875,11.759490966796875,-1.000000082690371e-10,1.0
leaf_ACJ01-T258-B1S-TRACED.png,leaf,10,11,1,2,0.18181818181818182,6,4,0.6,0.24444444444444444,2.2,0.6730116670092565,0.0,0.6,0.0,-0.22222222222221963,0.2,30.818181818181817,39.25399384849714,130,0.9044472539543329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T343-B1S-TRACED.png,leaf,10,11,1,2,0.18181818181818182,6,4,0.6,0.24444444444444444,2.2,0.6730116670092565,0.0,0.6,0.0,-0.22222222222221963,0.2,42.36363636363637,49.52368162124373,135,0.8681889951846563,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T347-B11H-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,476.0,0.0,476,0.8680395567730806,1.0,,,,,,
leaf_ACJ01-T347-B1S-TRACED.png,leaf,11,13,1,3,0.23076923076923078,7,4,0.6363636363636364,0.23636363636363636,2.3636363636363638,0.9164648855394713,0.0,0.5454545454545454,0.09090909090909091,-0.03174603174603326,0.2424242424242424,40.76923076923077,59.1674986745957,172,0.8729474253403987,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T358-B11H-TRACED.png,leaf,16,18,1,3,0.16666666666666666,10,6,0.625,0.15,2.25,0.6615632381579821,0.0,0.625,0.0,-0.19999999999999837,0.1875,49.0,56.31064631922536,182,0.8764547910292382,1.0,1.0,9.319610595703125,9.319610595703125,9.319610595703125,-1.000000082690371e-10,1.0
leaf_ACJ01-T358-B1S-TRACED.png,leaf,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,215.66666666666666,113.42055467252054,375,0.8351214949009974,1.0,,,,,,
leaf_ACJ01-T360-B11H-TRACED.png,leaf,8,8,1,1,0.125,4,4,0.5,0.2857142857142857,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.125,122.875,130.9202405092505,373,0.9334828290957775,1.0,,,,,,
leaf_ACJ01-T360-B1S-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,237.0,0.0,237,0.970260884778055,1.0,,,,,,
leaf_ACJ01-T374-B11HB-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,482.0,0.0,482,1.0019729036592044,1.0,,,,,,
leaf_ACJ01-T374-B1SA-TRACED.png,leaf,10,11,1,2,0.18181818181818182,6,4,0.6,0.24444444444444444,2.2,0.6730116670092565,0.0,0.6,0.0,-0.22222222222221963,0.2,43.09090909090909,65.26373703597447,172,0.888960842861369,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T377-B11H-TRACED.png,leaf,17,22,1,6,0.2727272727272727,12,5,0.7058823529411765,0.16176470588235295,2.588235294117647,1.0027399543973452,0.0,0.5294117647058824,0.17647058823529413,0.05982905982905919,0.28431372549019607,26.818181818181817,47.693754464038925,174,0.8817214832668001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T377-B1S-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,67.5,98.83951638894233,279,0.8877904940178641,1.0,,,,,,
leaf_ACJ01-T407-B11H-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,64.33333333333333,72.23726339101047,185,0.8693603052471932,1.0,,,,,,
leaf_ACJ01-T407-B1S-TRACED.png,leaf,11,13,1,3,0.23076923076923078,7,4,0.6363636363636364,0.23636363636363636,2.3636363636363638,0.9164648855394713,0.0,0.5454545454545454,0.09090909090909091,-0.23809523809523975,0.2424242424242424,46.15384615384615,81.85808183759364,306,0.9014852563069327,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T441-B11H-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,373.0,0.0,373,0.8777539751618265,1.0,,,,,,
leaf_ACJ01-T441-B1S-TRACED.png,leaf,17,20,1,4,0.2,11,6,0.6470588235294118,0.14705882352941177,2.3529411764705883,0.8463658296262874,0.0,0.5882352941176471,0.058823529411764705,-0.06060606060606069,0.2156862745098039,50.45,71.78194410852913,246,0.886893938315216,1.0,1.0,1.8903350830078125,1.8903350830078125,1.8903350830078125,-1.000000082690371e-10,1.0
leaf_ACJ01-T443-B11HA-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,450.0,0.0,450,0.9936850175398375,1.0,,,,,,
leaf_ACJ01-T443-B1SA-TRACED.png,leaf,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,69.375,105.34815790985621,266,0.907925653227214,1.0,,,,,,
leaf_ACJ01-T457-B1S-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,66.5,85.26771565682601,241,0.9493447527622813,1.0,,,,,,
leaf_ACJ01-T458-B1S-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,82.33333333333333,111.1570460604675,314,0.8986494490887197,1.0,,,,,,
leaf_ACJ01-T480-B1S-TRACED.png,leaf,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,161.33333333333334,117.39487022675034,310,0.8385973730913178,1.0,,,,,,
leaf_ACJ01-T482-B11H-TRACED.png,leaf,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,136.66666666666666,132.46718671261783,324,0.9456606929380121,1.0,,,,,,
leaf_ACJ01-T482-B1S-TRACED.png,leaf,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,181.33333333333334,18.408935028645434,203,0.9114432173276806,1.0,,,,,,
leaf_ACJ01-T552-B1S-TRACED.png,leaf,11,13,1,3,0.23076923076923078,7,4,0.6363636363636364,0.23636363636363636,2.3636363636363638,0.9164648855394713,0.0,0.5454545454545454,0.09090909090909091,-0.23809523809523975,0.2424242424242424,16.307692307692307,21.341128999709657,64,0.9068253824505104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T553-B11H-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,97.83333333333333,97.69069670251217,210,0.9362136725350226,1.0,,,,,,
leaf_ACJ01-T553-B1S-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,506.0,0.0,506,1.0631753760983558,1.0,,,,,,
leaf_ACJ01-T555-B1S-TRACED.png,leaf,11,13,1,3,0.23076923076923078,7,4,0.6363636363636364,0.23636363636363636,2.3636363636363638,0.9164648855394713,0.0,0.5454545454545454,0.09090909090909091,-0.23809523809523975,0.2424242424242424,40.46153846153846,55.7116413530289,167,0.8967146640544092,1.0,1.0,0.2996826171875,0.2996826171875,0.2996826171875,-1.000000082690371e-10,1.0
leaf_ACJ01-T563-B11HA-TRACED.png,leaf,11,12,1,2,0.16666666666666666,6,5,0.5454545454545454,0.21818181818181817,2.1818181818181817,0.9347698978582794,0.0,0.45454545454545453,0.09090909090909091,-0.06666666666666661,0.1515151515151515,41.0,37.830763495687826,102,0.8762803140080235,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T563-B1S-TRACED.png,leaf,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,46.5,69.37398647908307,205,0.8929966569704515,1.0,,,,,,
leaf_ACJ01-T602-B11HB-TRACED.png,leaf,17,22,1,6,0.2727272727272727,12,5,0.7058823529411765,0.16176470588235295,2.588235294117647,1.0027399543973452,0.0,0.5294117647058824,0.17647058823529413,-0.2535612535612527,0.29411764705882354,20.954545454545453,39.38790454940943,119,0.9226202725645088,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T618-B11H-TRACED.png,leaf,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,90.5,126.94093114515901,357,0.8626576400496556,1.0,,,,,,
leaf_ACJ01-T618-B1S-TRACED.png,leaf,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,38.375,51.93731197318552,142,0.8672078192280351,1.0,,,,,,
leaf_ACJ01-T620-B11HB-TRACED.png,leaf,14,15,1,2,0.13333333333333333,8,6,0.5714285714285714,0.16483516483516483,2.142857142857143,0.6829081047004717,0.0,0.5714285714285714,0.0,-0.25000000000000305,0.14285714285714285,64.53333333333333,55.45913410391075,162,0.900109030908879,1.0,1.0,40.453948974609375,40.453948974609375,40.453948974609375,-1.000000082690371e-10,1.0
leaf_ACJ01-T620-B1SA-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,328.0,0.0,328,0.9970341789914496,1.0,,,,,,
leaf_ACJ01-T630-B11H-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,78.66666666666667,91.41602096399126,224,0.8667266779576557,1.0,,,,,,
leaf_ACJ01-T630-B1S-TRACED.png,leaf,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,205.0,26.280537792569366,235,0.789853249191491,1.0,,,,,,
leaf_ACJ01-T634-B11H-TRACED.png,leaf,8,8,1,1,0.125,4,4,0.5,0.2857142857142857,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.125,82.5,72.17686609987996,194,0.8661499147213125,1.0,,,,,,
leaf_ACJ01-T634-B1SA-TRACED.png,leaf,9,10,1,2,0.2,5,4,0.5555555555555556,0.2777777777777778,2.2222222222222223,0.9649629230074277,0.0,0.4444444444444444,0.1111111111111111,-0.2500000000000022,0.18518518518518517,80.7,91.2743666096895,228,0.9134815485161975,1.0,,,,,,
leaf_ACJ01-T635-B11H-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,96.66666666666667,106.73747649672484,284,0.8455089411943932,1.0,,,,,,
leaf_ACJ01-T635-B1S-TRACED.png,leaf,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,174.66666666666666,52.74045463925729,245,0.879492008052439,1.0,,,,,,
leaf_ACJ01-T636-B11H-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,78.33333333333333,109.5653026991463,306,0.8484372470532365,1.0,,,,,,
leaf_ACJ01-T636-B1S-TRACED.png,leaf,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,79.75,108.18589325785501,292,0.8523804039964621,1.0,,,,,,
leaf_ACJ01-T672-B1S-TRACED.png,leaf,9,10,1,2,0.2,5,4,0.5555555555555556,0.2777777777777778,2.2222222222222223,0.9649629230074277,0.0,0.4444444444444444,0.1111111111111111,-0.2500000000000022,0.18518518518518517,32.3,54.1628101191214,179,0.9170128597989684,1.0,,,,,,
leaf_ACJ01-T693-B11H-TRACED.png,leaf,12,13,1,2,0.15384615384615385,7,5,0.5833333333333334,0.19696969696969696,2.1666666666666665,0.6791932659915256,0.0,0.5833333333333334,0.0,-0.2380952380952392,0.16666666666666666,67.61538461538461,72.58685880382149,204,0.8943206132884053,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T693-B1S-TRACED.png,leaf,19,23,1,5,0.21739130434782608,12,7,0.631578947368421,0.13450292397660818,2.4210526315789473,1.0132690262497301,0.0,0.47368421052631576,0.15789473684210525,-0.05228758169934546,0.20175438596491227,43.95652173913044,60.95934372925697,217,0.8771123178958152,1.0,1.0,8.606170654296875,8.606170654296875,8.606170654296875,-1.000000082690371e-10,1.0
leaf_ACJ01-T698-B11H-TRACED.png,leaf,13,15,1,3,0.2,8,5,0.6153846153846154,0.19230769230769232,2.3076923076923075,0.8981370031878679,0.0,0.5384615384615384,0.07692307692307693,-0.052631578947366774,0.20512820512820512,50.53333333333333,72.40429698727985,197,0.8887890023655788,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T698-B1SB-TRACED.png,leaf,23,28,1,6,0.21428571428571427,15,8,0.6521739130434783,0.11067193675889328,2.4347826086956523,0.9724399117161489,0.0,0.5217391304347826,0.13043478260869565,-0.1895424836601324,0.21739130434782608,34.57142857142857,50.521868370770584,181,0.8863517216624797,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T701-B1SB-TRACED.png,leaf,9,10,1,2,0.2,5,4,0.5555555555555556,0.2777777777777778,2.2222222222222223,0.9649629230074277,0.0,0.4444444444444444,0.1111111111111111,-0.2500000000000022,0.18518518518518517,61.3,67.57077770752679,169,0.9130778273375558,1.0,,,,,,
leaf_ACJ01-T706-B11H-TRACED.png,leaf,11,13,1,3,0.23076923076923078,7,4,0.6363636363636364,0.23636363636363636,2.3636363636363638,0.9164648855394713,0.0,0.5454545454545454,0.09090909090909091,-0.03174603174603326,0.2424242424242424,55.0,73.31176839099835,175,0.9002740755870128,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T706-B1S-TRACED.png,leaf,10,11,1,2,0.18181818181818182,6,4,0.6,0.24444444444444444,2.2,0.6730116670092565,0.0,0.6,0.0,-0.22222222222221963,0.2,60.27272727272727,85.38265835113965,275,0.8879665436648156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T71-B1S-TRACED.png,leaf,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,39.0,74.64080653369174,229,0.9395408667058756,1.0,,,,,,
leaf_ACJ01-T712-B1SA-TRACED.png,leaf,11,13,1,3,0.23076923076923078,7,4,0.6363636363636364,0.23636363636363636,2.3636363636363638,0.9164648855394713,0.0,0.5454545454545454,0.09090909090909091,-0.23809523809523975,0.2424242424242424,38.53846153846154,76.68578785649656,276,0.9440504424767053,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T723-B1SA-TRACED.png,leaf,19,24,1,6,0.25,13,6,0.6842105263157895,0.14035087719298245,2.526315789473684,0.9932682101499608,0.0,0.5263157894736842,0.15789473684210525,-0.3333333333333333,0.2631578947368421,28.5,38.89194432441419,121,0.9136332859169164,1.0,2.0,8.568572998046875,6.141452789306641,12.282905578613281,0.6128828937340185,2.0
leaf_ACJ01-T733-B1SB-TRACED.png,leaf,8,8,1,1,0.125,4,4,0.5,0.2857142857142857,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.125,94.625,106.29080098954942,257,0.9331883342019172,1.0,,,,,,
leaf_ACJ01-T746-B11HB-TRACED.png,leaf,10,10,1,1,0.1,5,5,0.5,0.2222222222222222,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.1,68.5,54.67952084647414,141,0.9207517568714156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T746-B1SA-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,81.33333333333333,125.1008482074451,352,0.9147534506647608,1.0,,,,,,
leaf_ACJ01-T764-B11H-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,99.5,111.88945437350206,303,0.8446487250070834,1.0,,,,,,
leaf_ACJ01-T764-B1S-TRACED.png,leaf,10,10,1,1,0.1,5,5,0.5,0.2222222222222222,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.1,74.2,72.7815910790634,220,0.8938089500930424,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T777-B1SB-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,485.0,0.0,485,1.112092851339406,1.0,,,,,,
leaf_ACJ01-T780-B11HB-TRACED.png,leaf,13,15,1,3,0.2,8,5,0.6153846153846154,0.19230769230769232,2.3076923076923075,0.8981370031878679,0.0,0.5384615384615384,0.07692307692307693,-0.052631578947366774,0.20512820512820512,65.46666666666667,84.37445637684955,266,0.9056404139723256,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T780-B1SB-TRACED.png,leaf,8,8,1,1,0.125,4,4,0.5,0.2857142857142857,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.125,83.5,81.19883004083249,222,0.9345781423795295,1.0,,,,,,
leaf_ACJ01-T802-B11H-TRACED.png,leaf,8,8,1,1,0.125,4,4,0.5,0.2857142857142857,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.125,57.0,94.87491765477323,295,0.9009052032350295,1.0,,,,,,
leaf_ACJ01-T802-B1S-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,51.833333333333336,83.2794826005915,231,0.8816749836245578,1.0,,,,,,
leaf_ACJ01-T809-B11H-TRACED.png,leaf,16,20,1,5,0.25,11,5,0.6875,0.16666666666666666,2.5,0.9470571522825082,0.0,0.5625,0.125,-0.14695340501792373,0.2708333333333333,35.9,61.13665021899711,200,0.9159021425865129,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T809-B1S-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,435.0,0.0,435,0.9070968615684541,1.0,,,,,,
leaf_ACJ01-T811-B11H-TRACED.png,leaf,17,22,1,6,0.2727272727272727,12,5,0.7058823529411765,0.16176470588235295,2.588235294117647,1.0027399543973452,0.0,0.5294117647058824,0.17647058823529413,-0.2535612535612527,0.29411764705882354,20.181818181818183,45.08944279140817,153,0.9144793898666873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T811-B1SA-TRACED.png,leaf,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,76.66666666666667,96.51712571122057,272,0.8789170274292695,1.0,,,,,,
leaf_ACJ01-T816-B11H-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,546.0,0.0,546,0.9268359597391332,1.0,,,,,,
leaf_ACJ01-T816-B1S-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,293.0,0.0,293,0.818177249892829,1.0,,,,,,
leaf_ACJ01-T827-B1S-TRACED.png,leaf,23,29,1,7,0.2413793103448276,16,7,0.6956521739130435,0.11462450592885376,2.5217391304347827,0.9502094526077802,0.0,0.5652173913043478,0.13043478260869565,-0.302245250431779,0.2608695652173913,29.724137931034484,47.20454138856889,189,0.9076925293383218,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ACJ01-T846-B11HA-TRACED.png,leaf,8,8,1,1,0.125,4,4,0.5,0.2857142857142857,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.125,58.875,76.91462393459386,198,0.9185755461611249,1.0,,,,,,
leaf_ACJ01-T846-B1SB-TRACED.png,leaf,14,17,1,4,0.23529411764705882,9,5,0.6428571428571429,0.18681318681318682,2.4285714285714284,0.992281974852574,0.0,0.5,0.14285714285714285,-0.2911392405063296,0.23809523809523808,41.588235294117645,61.260349736407726,196,0.9279188837333903,1.0,1.0,3.7559661865234375,3.7559661865234375,3.7559661865234375,-1.000000082690371e-10,1.0
leaf_ESP01-I2005-B1S-TRACED.png,leaf,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,56.375,80.2791029782969,233,0.8526109780545916,1.0,,,,,,
leaf_ESP01-I2006-B1S-TRACED.png,leaf,10,11,1,2,0.18181818181818182,6,4,0.6,0.24444444444444444,2.2,0.6730116670092565,0.0,0.6,0.0,-0.22222222222221963,0.2,53.54545454545455,63.81416718789251,168,0.8457221921150319,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leaf_ESP01-I2006-B1SA-TRACED.png,leaf,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,195.0,0.0,195,0.9987531576343451,1.0,,,,,,
leaf_ESP01-I2007-B11H-TRACED.png,leaf,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,138.33333333333334,54.365021434333634,195,0.859820125467568,1.0,,,,,,
